"district","distcode","commune","commcode","long","lat","type","pop_dens","clinic_id"
"Soavinandriana","MG13113","Mahavelona","MG13113170",46.5254,-19.1712,"CSB2",421.326629638672,274
"Soavinandriana","MG13113","Masindray","MG13113071",46.7343,-19.2736,"CSB2",246.081939697266,275
"Soavinandriana","MG13113","Soavinandriana","MG13113011",46.7382,-19.1709,"CSB2",3348.10229492188,276
"Soavinandriana","MG13113","Tamponala","MG13113230",46.405,-19.3043,"CSB2",630.442749023438,277
"Arivonimamo","MG13105","Manalalondo","MG13105211",47.1127,-19.2569,"CSB2",1010.00561523438,278
"Antsirabe I","MG12108","Soamalaza Mahatsinjo","MG12108003",47.0431,-19.8758,"CSB2",9150.7109375,279
"Antsirabe I","MG12108","Antsirabe Afovoany Atsinanana","MG12108004",47.0448,-19.9273,"CSB2",415.356018066406,280
"Antsirabe I","MG12108","Antsenakely Andraikiba","MG12108001",47.0283,-19.8721,"CSB2",10789.427734375,281
"Antsirabe I","MG12108","Antsenakely Andraikiba","MG12108001",47.0275,-19.8717,"CSB2",10789.427734375,282
"Antsirabe I","MG12108","Ampatana Mandriankeniheny","MG12108002",47.0035,-19.9325,"CSB2",991.971496582031,283
"Antsirabe I","MG12108","Antsenakely Andraikiba","MG12108001",47.0053,-19.867,"CSB2",633.491638183594,284
"Antsirabe I","MG12108","Manodidina Ny Gara Ambilombe","MG12108005",47.0381,-19.8489,"CSB2",7071.73388671875,285
"Antsirabe I","MG12108","Mahazoarivo Avarabohitra","MG12108006",47.0319,-19.8533,"CSB2",12768.0244140625,286
"Andapa","MG72712","Matsohely","MG72712170",49.5671,-14.6197,"CSB2",525.716918945312,287
"Andapa","MG72712","Ambalamanasy II","MG72712210",49.6078,-14.5514,"CSB2",324.579742431641,288
"Andapa","MG72712","Ankiakabe Nord","MG72712050",49.5913,-14.6737,"CSB2",974.707458496094,289
"Andapa","MG72712","Belaoka Marovato","MG72712070",49.6132,-14.6096,"CSB2",245.247970581055,290
"Andapa","MG72712","Marovato","MG72712110",49.6356,-14.6078,"CSB2",888.613586425781,291
"Antalaha","MG72710","Ambalabe","MG72710170",50.4222,-15.1609,"CSB2",167.104385375977,292
"Antalaha","MG72710","Ambinanifaho","MG72710190",50.1191,-14.6124,"CSB2",872.510986328125,293
"Farafangana","MG25213","Ivandrika","MG25213110",47.722,-22.882,"CSB2",713.968200683594,294
"Farafangana","MG25213","Namohora Iaborano","MG25213472",47.6399,-22.6279,"CSB2",237.445358276367,295
"Farafangana","MG25213","Ihorombe","MG25213551",47.5328,-23.0131,"CSB2",163.398468017578,296
"Farafangana","MG25213","Ivandrika","MG25213110",47.726,-22.8805,"CSB2",552.148620605469,297
"Farafangana","MG25213","Mahabo Mananivo","MG25213310",47.682,-23.1831,"CSB2",89.6445236206055,298
"Farafangana","MG25213","Mahafasa Centre","MG25213170",47.6767,-22.688,"CSB2",562.457214355469,299
"Farafangana","MG25213","Mahavelo","MG25213150",47.6999,-22.7047,"CSB2",356.702056884766,300
"Farafangana","MG25213","Maheriraty","MG25213290",47.6139,-22.7545,"CSB2",356.717193603516,301
"Farafangana","MG25213","Manambotra Atsimo","MG25213130",47.8107,-22.9282,"CSB2",342.438690185547,302
"Farafangana","MG25213","Marovandrika","MG25213590",47.6659,-22.5178,"CSB2",119.733955383301,303
"Farafangana","MG25213","Sahamadio","MG25213490",47.5761,-22.5205,"CSB2",338.860565185547,304
"Farafangana","MG25213","Tangainony","MG25213230",47.7432,-22.6995,"CSB2",1523.54333496094,305
"Farafangana","MG25213","Vohilengo","MG25213570",47.6936,-22.5489,"CSB2",458.558929443359,306
"Farafangana","MG25213","Vohimasy","MG25213030",47.7235,-22.8031,"CSB2",88.3900527954102,307
"Farafangana","MG25213","Vohitromby","MG25213090",47.763,-22.8788,"CSB2",834.020080566406,308
"Befotaka","MG25222","Antaninarenina","MG25222032",46.94,-23.9456,"CSB2",229.016387939453,309
"Befotaka","MG25222","Antondabe","MG25222012",47.1398,-23.853,"CSB2",108.531852722168,310
"Befotaka","MG25222","Befotaka Sud","MG25222011",46.9883,-23.823,"CSB2",118.488128662109,311
"Befotaka","MG25222","Beharena","MG25222052",46.83,-23.8631,"CSB2",703.798767089844,312
"Befotaka","MG25222","Bekofafa Sud","MG25222053",46.5837,-23.7647,"CSB2",119.574745178223,313
"Befotaka","MG25222","Marovitsika Sud","MG25222031",46.8943,-24.0385,"CSB2",84.679573059082,314
"Andramasina","MG11115","Alarobia Vatosola","MG11115110",47.7501,-19.2284,"CSB2",535.764892578125,315
"Andramasina","MG11115","Alarobia Vatosola","MG11115110",47.6885,-19.2406,"CSB2",237.507583618164,316
"Andramasina","MG11115","Alatsinainy Bakaro","MG11115071",47.6811,-19.3225,"CSB2",1415.50122070312,317
"Andramasina","MG11115","Ambohimiadana","MG11115091",47.7756,-19.244,"CSB2",1665.9951171875,318
"Andramasina","MG11115","Andohariana","MG11115032",47.5757,-19.3139,"CSB2",150.163375854492,319
"Andramasina","MG11115","Andramasina","MG11115010",47.5888,-19.1866,"CSB2",796.604736328125,320
"Andramasina","MG11115","Ambohimiadana","MG11115091",47.7727,-19.2051,"CSB2",517.502624511719,321
"Andramasina","MG11115","Antotohazo","MG11115072",47.6153,-19.3687,"CSB2",132.888305664062,322
"Andramasina","MG11115","Fitsinjovana Bakaro","MG11115130",47.7318,-19.3906,"CSB2",280.986114501953,323
"Andramasina","MG11115","Mandrosoa","MG11115050",47.6666,-19.1618,"CSB2",394.204040527344,324
"Andramasina","MG11115","Sabotsy Ambohitromby","MG11115031",47.6118,-19.2379,"CSB2",510.228485107422,325
"Andramasina","MG11115","Sabotsy Manjakavahoaka","MG11115150",47.7537,-19.1706,"CSB2",99.6534271240234,326
"Andramasina","MG11115","Ambohimiadana","MG11115091",47.8168,-19.259,"CSB2",100.177108764648,327
"Anjozorobe","MG11107","Alakamisy","MG11107170",47.9331,-18.5371,"CSB2",184.91455078125,328
"Anjozorobe","MG11107","Ambatomanoina","MG11107230",47.6255,-18.3121,"CSB2",515.970031738281,329
"Anjozorobe","MG11107","Amboasary Nord","MG11107270",47.7674,-18.1182,"CSB2",41.8324546813965,330
"Anjozorobe","MG11107","Ambohibary Vohilena","MG11107310",47.6219,-18.2191,"CSB2",630.555114746094,331
"Anjozorobe","MG11107","Ambongamarina","MG11107099",47.9548,-18.3261,"CSB2",110.642929077148,332
"Anjozorobe","MG11107","Ambongamarina","MG11107099",47.8026,-18.2963,"CSB2",127.675720214844,333
"Anjozorobe","MG11107","Betatao","MG11107150",47.8578,-18.1254,"CSB2",22.545747756958,334
"Anjozorobe","MG11107","Analaroa","MG11107190",47.7087,-18.4126,"CSB2",187.963760375977,335
"Anjozorobe","MG11107","Antanetibe","MG11107211",47.556,-18.382,"CSB2",70.2124862670898,336
"Anjozorobe","MG11107","Anjozorobe","MG11107019",47.8795,-18.4027,"CSB2",1764.69897460938,337
"Anjozorobe","MG11107","Anjozorobe","MG11107019",47.8656,-18.4744,"CSB2",98.4246368408203,338
"Anjozorobe","MG11107","Antanetibe","MG11107211",47.5574,-18.3963,"CSB2",1210.38403320312,339
"Anjozorobe","MG11107","Beronono","MG11107370",47.5172,-18.1861,"CSB2",89.3644790649414,340
"Anjozorobe","MG11107","Betatao","MG11107150",47.8875,-18.2025,"CSB2",144.584121704102,341
"Anjozorobe","MG11107","Mangamila","MG11107070",47.8617,-18.5659,"CSB2",365.406585693359,342
"Anjozorobe","MG11107","Marotsipoy","MG11107350",47.6621,-17.9281,"CSB2",79.2620697021484,343
"Anjozorobe","MG11107","Tsarasaotra","MG11107110",47.9141,-18.5578,"CSB2",614.555236816406,344
"Ankazobe","MG11104","Ambolotarakely","MG11104170",47.4018,-18.2703,"CSB2",43.0344619750977,345
"Ankazobe","MG11104","Ankazobe","MG11104010",47.1158,-18.3163,"CSB2",1103.29235839844,346
"Ankazobe","MG11104","Antakavana","MG11104190",47.3838,-18.0349,"CSB2",15.1240272521973,347
"Ankazobe","MG11104","Antotohazo","MG11104071",47.0956,-18.5196,"CSB2",230.304092407227,348
"Ankazobe","MG11104","Fiadanana","MG11104130",46.8852,-18.2231,"CSB2",247.864700317383,349
"Fandriana","MG22204","Fiadanana","MG22204070",47.4076,-20.3343,"CSB2",352.262237548828,350
"Ankazobe","MG11104","Kiangara","MG11104210",47.0296,-17.9709,"CSB2",807.903930664062,351
"Ankazobe","MG11104","Mahavelona","MG11104110",47.2542,-18.514,"CSB2",222.053817749023,352
"Ankazobe","MG11104","Marondry","MG11104072",47.0027,-18.4347,"CSB2",209.385513305664,353
"Ankazobe","MG11104","Miantso","MG11104230",47.1522,-18.7189,"CSB2",333.191925048828,354
"Ankazobe","MG11104","Talata Angavo","MG11104030",47.0991,-18.2092,"CSB2",264.118347167969,355
"Ankazobe","MG11104","Tsaramasoandro","MG11104150",47.2172,-17.9613,"CSB2",26.5291881561279,356
"Ankazobe","MG11104","Ambohitromby","MG11104050",47.1631,-18.4928,"CSB2",22.4156055450439,357
"Manjakandriana","MG11106","Alarobia","MG11106090",47.7236,-18.9665,"CSB2",557.919799804688,358
"Manjakandriana","MG11106","Alarobia","MG11106090",47.7269,-18.9568,"CSB2",520.747985839844,359
"Manjakandriana","MG11106","Ambanitsena","MG11106210",47.689,-18.8746,"CSB2",606.941833496094,360
"Manjakandriana","MG11106","Ambatolaona","MG11106012",47.8811,-18.9289,"CSB2",204.344696044922,361
"Manjakandriana","MG11106","Ambatomanga","MG11106070",47.7377,-18.9654,"CSB2",224.378021240234,362
"Manjakandriana","MG11106","Ambatomanga","MG11106070",47.7659,-19.0033,"CSB2",46.2908325195312,363
"Manjakandriana","MG11106","Ambatomena","MG11106251",47.7572,-18.7823,"CSB2",307.637664794922,364
"Manjakandriana","MG11106","Ambohibao Sud","MG11106252",47.746,-18.7491,"CSB2",412.284606933594,365
"Manjakandriana","MG11106","Ambohibary","MG11106050",47.8196,-18.8467,"CSB2",186.685073852539,366
"Manjakandriana","MG11106","Ambohitrandriamanitra","MG11106230",47.7799,-19.0878,"CSB2",362.229278564453,367
"Manjakandriana","MG11106","Ambohitrolomahitsy","MG11106371",47.6797,-18.7069,"CSB2",722.253845214844,368
"Manjakandriana","MG11106","Ampaneva","MG11106372",47.6704,-18.7483,"CSB2",428.694091796875,369
"Manjakandriana","MG11106","Ambohitrony","MG11106290",47.7689,-18.7485,"CSB2",557.568603515625,370
"Manjakandriana","MG11106","Anjepy","MG11106190",47.7325,-18.8483,"CSB2",324.961669921875,371
"Antananarivo Avaradrano","MG11102","Viliahazo","MG11102350",47.6933,-18.8109,"CSB2",358.097778320312,372
"Manjakandriana","MG11106","Ankazondandy","MG11106351",47.7959,-18.6984,"CSB2",1066.98474121094,373
"Manjakandriana","MG11106","Ankazondandy","MG11106351",47.7465,-18.7032,"CSB2",286.746276855469,374
"Manjakandriana","MG11106","Antsahalalina","MG11106272",47.7944,-18.7619,"CSB2",263.039672851562,375
"Manjakandriana","MG11106","Nandihizana","MG11106170",47.7062,-18.907,"CSB2",397.947418212891,376
"Manjakandriana","MG11106","Manjakandriana","MG11106011",47.812,-18.9184,"CSB2",2633.4677734375,377
"Manjakandriana","MG11106","Manjakandriana","MG11106011",47.8036,-18.9117,"CSB2",802.775939941406,378
"Manjakandriana","MG11106","Merikanjaka","MG11106310",47.8329,-19.1383,"CSB2",140.286895751953,379
"Manjakandriana","MG11106","Miadanandriana","MG11106150",47.7914,-19.0372,"CSB2",678.962890625,380
"Manjakandriana","MG11106","Ranovao","MG11106130",47.815,-18.8276,"CSB2",187.444152832031,381
"Manjakandriana","MG11106","Sadabe","MG11106390",47.71,-18.6174,"CSB2",426.437896728516,382
"Manjakandriana","MG11106","Sambaina","MG11106030",47.7828,-18.8927,"CSB2",613.665832519531,383
"Manjakandriana","MG11106","Soavinandriana","MG11106352",47.8709,-18.697,"CSB2",224.461471557617,384
"Manjakandriana","MG11106","Merikanjaka","MG11106310",47.8773,-19.1304,"CSB2",25.4133834838867,385
"Tsiroanomandidy","MG14111","Ambalanirana","MG14111250",46.5189,-18.7577,"CSB2",836.292358398438,386
"Tsiroanomandidy","MG14111","Ambararatabe","MG14111210",46.192,-18.986,"CSB2",117.703247070312,387
"Tsiroanomandidy","MG14111","Ambatolampy","MG14111051",46.1289,-18.8949,"CSB2",323.749328613281,388
"Tsiroanomandidy","MG14111","Ambatolampy","MG14111051",46.21,-18.9381,"CSB2",253.722747802734,389
"Tsiroanomandidy","MG14111","Ankadinondry Sakay","MG14111090",46.463,-18.974,"CSB2",259.383209228516,390
"Tsiroanomandidy","MG14111","Ankerana Avaratra","MG14111110",46.119,-18.585,"CSB2",11.848653793335,391
"Tsiroanomandidy","MG14111","Anosy","MG14111190",46.43,-18.8284,"CSB2",71.3349685668945,392
"Tsiroanomandidy","MG14111","Belobaka","MG14111230",45.6921,-18.9945,"CSB2",821.599670410156,393
"Tsiroanomandidy","MG14111","Bemahatazana","MG14111290",45.9459,-19.0486,"CSB2",323.432922363281,394
"Tsiroanomandidy","MG14111","Bevato","MG14111070",46.2573,-18.6935,"CSB2",356.729095458984,395
"Tsiroanomandidy","MG14111","Fierenana","MG14111310",45.8461,-18.5455,"CSB2",401.280212402344,396
"Tsiroanomandidy","MG14111","Mahasolo","MG14111270",46.3671,-19.1218,"CSB2",764.759094238281,397
"Tsiroanomandidy","MG14111","Maritampona","MG14111052",46.1131,-19.0371,"CSB2",132.381744384766,398
"Tsiroanomandidy","MG14111","Maroharona","MG14111330",46.2932,-19.2764,"CSB2",26.12912940979,399
"Tsiroanomandidy","MG14111","Miandrarivo","MG14111130",45.9897,-18.9372,"CSB2",18.9820194244385,400
"Tsiroanomandidy","MG14111","Soanierana","MG14111170",46.2513,-18.6341,"CSB2",52.7694473266602,401
"Tsiroanomandidy","MG14111","Tsinjoarivo Imanga","MG14111150",46.3196,-18.933,"CSB2",130.004318237305,402
"Tsiroanomandidy","MG14111","Tsiroanomandidy Fihaonana","MG14111030",46.0107,-18.6152,"CSB2",70.7025527954102,403
"Tsiroanomandidy","MG14111","Tsiroanomandidy Fihaonana","MG14111030",46.1112,-18.7903,"CSB2",32.0835876464844,404
"Miarinarivo","MG13112","Andolofotsy","MG13112210",46.5388,-18.7539,"CSB2",157.13410949707,405
"Arivonimamo","MG13105","Antenimbe","MG13105212",47.1071,-19.214,"CSB2",107.058036804199,406
"Arivonimamo","MG13105","Arivonimamo II","MG13105030",47.1657,-19.0149,"CSB2",252.070724487305,407
"Arivonimamo","MG13105","Imerintsiatosika","MG13105130",47.3224,-18.9917,"CSB2",332.585052490234,408
"Arivonimamo","MG13105","Manalalondo","MG13105211",47.1598,-19.2657,"CSB2",110.044509887695,409
"Arivonimamo","MG13105","Marofangady","MG13105215",47.0834,-19.3164,"CSB2",140.055511474609,410
"Arivonimamo","MG13105","Miandrandra","MG13105292",47.2705,-19.2203,"CSB2",61.2490081787109,411
"Arivonimamo","MG13105","Miantsoarivo","MG13105310",47.4052,-19.1997,"CSB2",383.488342285156,412
"Arivonimamo","MG13105","Morafeno","MG13105110",47.0966,-19.0919,"CSB2",52.7918968200684,413
"Arivonimamo","MG13105","Morarano","MG13105150",47.303,-18.9132,"CSB2",359.739837646484,414
"Arivonimamo","MG13105","Imerintsiatosika","MG13105130",47.3222,-18.9777,"CSB2",3903.49536132812,415
"Antsirabe II","MG12118","Alakamisy","MG12118050",46.9856,-19.8046,"CSB2",217.626525878906,416
"Antsirabe II","MG12118","Ambano","MG12118010",47.0292,-19.6975,"CSB2",107.702453613281,417
"Antsirabe II","MG12118","Ambatomena","MG12118310",47.3018,-19.8176,"CSB2",71.1162643432617,418
"Antsirabe II","MG12118","Ambohibary","MG12118331",47.1368,-19.6184,"CSB2",3285.39013671875,419
"Antsirabe II","MG12118","Ambohidranandriana","MG12118130",47.1703,-19.904,"CSB2",160.576614379883,420
"Antsirabe II","MG12118","Ambohidranandriana","MG12118130",47.1886,-19.9445,"CSB2",88.0705413818359,421
"Antsirabe II","MG12118","Ambohimiarivo","MG12118150",47.1646,-19.8351,"CSB2",97.7213821411133,422
"Antsirabe II","MG12118","Andranomanelatra","MG12118110",47.112,-19.7744,"CSB2",289.828796386719,423
"Antsirabe II","MG12118","Antsoatany","MG12118230",47.1673,-19.7623,"CSB2",123.477210998535,424
"Antsirabe II","MG12118","Ambohitsimanova","MG12118170",47.1416,-20.0246,"CSB2",52.7368202209473,425
"Antsirabe II","MG12118","Antanambao","MG12118370",47.3911,-19.9577,"CSB2",174.396286010742,426
"Antsirabe II","MG12118","Antanimandry","MG12118070",46.9634,-19.8538,"CSB2",915.368041992188,427
"Antsirabe II","MG12118","Antanimandry","MG12118070",46.9468,-19.8307,"CSB2",311.316467285156,428
"Antsirabe II","MG12118","Antsoatany","MG12118230",47.1561,-19.699,"CSB2",137.872924804688,429
"Antsirabe II","MG12118","Belazao","MG12118030",46.9681,-19.8935,"CSB2",547.002868652344,430
"Antsirabe II","MG12118","Alatsinainy Ibity","MG12118250",46.9645,-20.1985,"CSB2",23.5466537475586,431
"Antsirabe II","MG12118","Manandona","MG12118210",47.0615,-20.0627,"CSB2",182.895599365234,432
"Antsirabe II","MG12118","Mandrosohasina","MG12118332",47.1756,-19.5853,"CSB2",324.613800048828,433
"Antsirabe II","MG12118","Mangarano","MG12118190",46.979,-19.962,"CSB2",124.266189575195,434
"Antsirabe II","MG12118","Sahanivotry Manandona","MG12118270",47.0588,-20.1361,"CSB2",54.0986518859863,435
"Antsirabe II","MG12118","Soanindrariny","MG12118290",47.236,-19.906,"CSB2",949.913696289062,436
"Antsirabe II","MG12118","Tsarahonenana Sahanivotry","MG12118350",47.268,-19.994,"CSB2",154.700958251953,437
"Antsirabe II","MG12118","Vinaninkarena","MG12118090",47.0421,-19.9735,"CSB2",133.6201171875,438
"Ambatolampy","MG12110","Ambatolampy","MG12110010",47.4313,-19.3759,"CSB2",3039.16723632812,439
"Ambatolampy","MG12110","Ambatolampy","MG12110010",47.4478,-19.377,"CSB2",1057.55090332031,440
"Ambatolampy","MG12110","Ambatondrakalavao","MG12110090",47.5081,-19.4511,"CSB2",548.757446289062,441
"Ambatolampy","MG12110","Ambodifarihy Fenomanana","MG12110190",47.5626,-19.4672,"CSB2",373.277618408203,442
"Ambatolampy","MG12110","Ambohipihaonana","MG12110050",47.4143,-19.4432,"CSB2",1297.40417480469,443
"Ambatolampy","MG12110","Andranovelona","MG12110330",47.6271,-19.628,"CSB2",167.771835327148,444
"Ambatolampy","MG12110","Andravola Vohipeno","MG12110150",47.3743,-19.4086,"CSB2",441.512451171875,445
"Ambatolampy","MG12110","Andriambilany","MG12110110",47.466,-19.3304,"CSB2",119.257911682129,446
"Ambatolampy","MG12110","Antanamalaza","MG12110291",47.6284,-19.4269,"CSB2",864.901977539062,447
"Ambatolampy","MG12110","Antanimasaka","MG12110230",47.5633,-19.4035,"CSB2",256.526611328125,448
"Ambatolampy","MG12110","Antsampandrano","MG12110270",47.5917,-19.5432,"CSB2",562.009582519531,449
"Ambatolampy","MG12110","Behenjy","MG12110250",47.4873,-19.2101,"CSB2",809.680236816406,450
"Ambatolampy","MG12110","Belambo Firaisana","MG12110130",47.5131,-19.3553,"CSB2",247.625503540039,451
"Ambatolampy","MG12110","Manjakatompo","MG12110070",47.4481,-19.3465,"CSB2",40.4390449523926,452
"Ambatolampy","MG12110","Morarano","MG12110030",47.4569,-19.4186,"CSB2",606.721740722656,453
"Ambatolampy","MG12110","Sabotsy Namatoana","MG12110210",47.371,-19.3113,"CSB2",172.739852905273,454
"Ambatolampy","MG12110","Tsiafajavona Ankaratra","MG12110170",47.3333,-19.3795,"CSB2",207.806411743164,455
"Ambatolampy","MG12110","Tsinjoarivo","MG12110310",47.6857,-19.6351,"CSB2",326.402923583984,456
"Antanifotsy","MG12114","Ambatolahy","MG12114030",47.2864,-19.7318,"CSB2",266.332946777344,457
"Antanifotsy","MG12114","Ambatomiady","MG12114079",47.4161,-19.6936,"CSB2",247.334762573242,458
"Antanifotsy","MG12114","Ambatotsipihina","MG12114150",47.2376,-19.458,"CSB2",43.3209228515625,459
"Antanifotsy","MG12114","Ambodiriana","MG12114230",47.5653,-19.5817,"CSB2",125.100120544434,460
"Antanifotsy","MG12114","Ambodiriana","MG12114230",47.5531,-19.5731,"CSB2",127.174209594727,461
"Antanifotsy","MG12114","Ambohimandroso","MG12114110",47.4311,-19.515,"CSB2",731.094299316406,462
"Antanifotsy","MG12114","Ampitatafika","MG12114050",47.3574,-19.5648,"CSB2",559.363708496094,463
"Antanifotsy","MG12114","Andranofito","MG12114090",47.4558,-19.8288,"CSB2",47.1962661743164,464
"Antanifotsy","MG12114","Antanifotsy","MG12114010",47.3004,-19.7106,"CSB2",187.367324829102,465
"Antanifotsy","MG12114","Antanifotsy","MG12114010",47.3362,-19.62,"CSB2",62.8285446166992,466
"Antanifotsy","MG12114","Antanifotsy","MG12114010",47.3245,-19.6608,"CSB2",4512.60205078125,467
"Antanifotsy","MG12114","Antanifotsy","MG12114010",47.2936,-19.6577,"CSB2",105.065063476562,468
"Antanifotsy","MG12114","Antsahalava","MG12114199",47.4661,-19.5609,"CSB2",396.374694824219,469
"Antanifotsy","MG12114","Antsampandrano","MG12114290",47.5714,-19.9531,"CSB2",72.6620941162109,470
"Antanifotsy","MG12114","Belanitra","MG12114172",47.7342,-19.7258,"CSB2",25.1903495788574,471
"Antanifotsy","MG12114","Ambohimandroso","MG12114110",47.4315,-19.5199,"CSB2",2587.07983398438,472
"Betafo","MG12109","Alakamisy Anativato","MG12109070",46.9066,-19.8818,"CSB2",208.469253540039,473
"Betafo","MG12109","Ambatonikolahy","MG12109170",46.9412,-19.7264,"CSB2",52.7917098999023,474
"Betafo","MG12109","Mandritsara","MG12109050",46.9061,-19.8355,"CSB2",288.003601074219,475
"Betafo","MG12109","Ambohimanambola","MG12109250",46.5717,-19.8439,"CSB2",17.6236190795898,476
"Betafo","MG12109","Ambohimasina","MG12109270",46.7643,-19.6073,"CSB2",54.937671661377,477
"Betafo","MG12109","Andrembesoa","MG12109490",46.5496,-20.1097,"CSB2",4.48362016677856,478
"Mandoto","MG12120","Anjoma Ramartina","MG12120070",45.9446,-19.6422,"CSB2",117.673690795898,479
"Mandoto","MG12120","Ankazomiriotra","MG12120090",46.5338,-19.6591,"CSB2",773.753112792969,480
"Betafo","MG12109","Anosiarivo Manapa","MG12109212",46.7702,-20.0545,"CSB2",11.2572822570801,481
"Mandoto","MG12120","Antanambao Ambary","MG12120050",46.2139,-19.5946,"CSB2",261.417724609375,482
"Betafo","MG12109","Antohobe","MG12109190",46.6924,-19.7639,"CSB2",80.0511016845703,483
"Betafo","MG12109","Antsoso","MG12109090",46.8548,-19.7739,"CSB2",393.363433837891,484
"Betafo","MG12109","Betafo","MG12109010",46.856,-19.8351,"CSB2",4247.138671875,485
"Mandoto","MG12120","Betsohana","MG12120030",46.387,-19.448,"CSB2",10.7075481414795,486
"Mandoto","MG12120","Fidirana","MG12120110",46.5661,-19.5119,"CSB2",836.673095703125,487
"Betafo","MG12109","Inanantonana","MG12109290",46.6406,-19.6235,"CSB2",49.7290573120117,488
"Betafo","MG12109","Mahaiza","MG12109211",46.8387,-19.9441,"CSB2",10.139063835144,489
"Mandoto","MG12120","Mandoto","MG12120010",46.2919,-19.5803,"CSB2",789.923645019531,490
"Betafo","MG12109","Soavina","MG12109130",46.7589,-19.8331,"CSB2",123.697372436523,491
"Betafo","MG12109","Tritriva","MG12109110",46.9262,-19.925,"CSB2",673.547119140625,492
"Mandoto","MG12120","Vinany","MG12120150",46.4857,-19.6126,"CSB2",164.001129150391,493
"Mandoto","MG12120","Vasiana","MG12120130",46.2345,-19.8253,"CSB2",0.428099125623703,494
"Mandoto","MG12120","Ankazomiriotra","MG12120090",46.5329,-19.6587,"CSB2",1183.10473632812,495
"Faratsiho","MG12116","Ambohiborona","MG12116130",47.0784,-19.3533,"CSB2",215.143630981445,496
"Faratsiho","MG12116","Valabetokana","MG12116170",46.7561,-19.332,"CSB2",67.5532302856445,497
"Faratsiho","MG12116","Andranomiady","MG12116090",46.9573,-19.2137,"CSB2",77.6512908935547,498
"Faratsiho","MG12116","Antsampanimahazo","MG12116030",47.041,-19.4172,"CSB2",183.482650756836,499
"Faratsiho","MG12116","Faratsiho","MG12116010",46.951,-19.4078,"CSB2",1403.56774902344,500
"Faratsiho","MG12116","Miandrarivo","MG12116150",46.752,-19.4436,"CSB2",166.930938720703,501
"Faratsiho","MG12116","Ramainandro","MG12116070",47.0019,-19.3073,"CSB2",496.338104248047,502
"Faratsiho","MG12116","Vinaninony Atsimo","MG12116110",47.0328,-19.5254,"CSB2",322.711242675781,503
"Faratsiho","MG12116","Faravohitra","MG12116050",47.0169,-19.4831,"CSB2",215.395553588867,504
"Antsiranana II","MG71713","Andrafiabe","MG71713110",49.4051,-12.5273,"CSB2",65.4937362670898,505
"Antsiranana II","MG71713","Andranofanjava","MG71713191",49.0419,-12.4797,"CSB2",17.0547103881836,506
"Antsiranana II","MG71713","Andranovondronina","MG71713170",49.3119,-12.1187,"CSB2",17.2684230804443,507
"Antsiranana II","MG71713","Anivorano Nord","MG71713231",49.2323,-12.7416,"CSB2",223.776992797852,508
"Antsiranana II","MG71713","Ankarongana","MG71713210",49.3942,-12.6667,"CSB2",39.630672454834,509
"Antsiranana II","MG71713","Anketrakabe","MG71713130",49.3454,-12.5528,"CSB2",74.6740188598633,510
"Antsiranana II","MG71713","Antsahampano","MG71713050",49.1888,-12.325,"CSB2",36.947639465332,511
"Antsiranana II","MG71713","Antsalaka","MG71713152",49.2512,-12.6404,"CSB2",43.1259613037109,512
"Antsiranana II","MG71713","Bobasakoa","MG71713251",48.96,-12.81,"CSB2",25.3949184417725,513
"Antsiranana II","MG71713","Mahavanona","MG71713070",49.3808,-12.46,"CSB2",226.797958374023,514
"Antsiranana II","MG71713","Mosorolava","MG71713254",48.9796,-12.762,"CSB2",63.5060539245605,515
"Antsiranana II","MG71713","Ramena","MG71713010",49.3478,-12.2427,"CSB2",395.818115234375,516
"Antsiranana II","MG71713","Sadjoavato","MG71713151",49.3485,-12.6335,"CSB2",362.014190673828,517
"Antsiranana II","MG71713","Joffre Ville","MG71713033",49.2029,-12.4974,"CSB2",479.180786132812,518
"Ambanja","MG71719","Ambanja","MG71719010",48.4522,-13.6811,"CSB2",9552.5849609375,519
"Ambanja","MG71719","Ambalahonko","MG71719130",48.471,-13.5283,"CSB2",72.6844329833984,520
"Ambanja","MG71719","Ambaliha","MG71719250",48.1564,-13.7645,"CSB2",10.4313173294067,521
"Ambanja","MG71719","Ambodimanga Ramena","MG71719172",48.4955,-13.7635,"CSB2",314.106414794922,522
"Ambanja","MG71719","Ambohimarina","MG71719233",48.4972,-13.888,"CSB2",828.019226074219,523
"Ambanja","MG71719","Ankatafa","MG71719350",48.3954,-13.6377,"CSB2",311.420288085938,524
"Ambanja","MG71719","Marovato","MG71719231",48.5604,-13.9689,"CSB2",70.7511596679688,525
"Ambanja","MG71719","Ankatafa","MG71719350",48.3695,-13.639,"CSB2",391.638427734375,526
"Ambanja","MG71719","Ankingameloka","MG71719150",48.298,-13.8169,"CSB2",290.752685546875,527
"Ambanja","MG71719","Anorontsangana","MG71719310",47.9222,-13.9154,"CSB2",40.1443748474121,528
